2024-11-06 18:49:57,896 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-11-06 18:50:40,838 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/testValidateInfo,,2024-11-06 18:50:40,0.001
2024-11-06 18:50:41,172 [http-nio-9090-exec-8] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: Bad credentials
2024-11-06 18:50:41,172 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/login,,2024-11-06 18:50:41,0.085
2024-11-06 18:50:45,716 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/testValidateInfo,,2024-11-06 18:50:45,0.003
2024-11-06 18:50:46,195 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/login,,2024-11-06 18:50:46,0.151
2024-11-06 18:50:46,316 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,2022030001,2024-11-06 18:50:46,0.018
2024-11-06 18:50:46,536 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,2022030001,2024-11-06 18:50:46,0.023
2024-11-06 18:50:46,602 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,2022030001,2024-11-06 18:50:46,0.011
2024-11-06 18:50:48,493 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-11-06 18:50:48,0.01
2024-11-06 18:50:48,649 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,2022030001,2024-11-06 18:50:48,0.021
2024-11-06 18:50:52,003 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getStudentCourseList,2022030001,2024-11-06 18:50:51,0.033
2024-11-06 18:50:53,556 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-11-06 18:50:53,0.013
2024-11-06 18:50:53,806 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,2022030001,2024-11-06 18:50:53,0.008
2024-11-06 18:50:59,177 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getStudentCourseList,2022030001,2024-11-06 18:50:59,0.015
2024-11-06 18:50:59,858 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-11-06 18:50:59,0.012
2024-11-06 18:51:00,112 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,2022030001,2024-11-06 18:51:00,0.007
2024-11-06 18:51:05,035 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/studentCourseSave,2022030001,2024-11-06 18:51:04,0.039
2024-11-06 18:51:06,866 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getStudentCourseList,2022030001,2024-11-06 18:51:06,0.015
2024-11-06 18:51:08,063 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-11-06 18:51:08,0.014
2024-11-06 18:51:08,397 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,2022030001,2024-11-06 18:51:08,0.01
2024-11-06 18:51:09,777 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getStudentCourseList,2022030001,2024-11-06 18:51:09,0.022
2024-11-06 18:51:11,632 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,2022030001,2024-11-06 18:51:11,0.013
2024-11-06 18:51:11,897 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,2022030001,2024-11-06 18:51:11,0.008
2024-11-06 18:51:14,550 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/studentCourseSave,2022030001,2024-11-06 18:51:14,0.05
